client_id,group_id,time,data_num,label0,label1,label2,label3,label4,label5,label6,label7,label8,label9
46,3,5.68,600.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0
47,8,10.86,600.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0
48,9,12.1,600.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
49,8,10.58,600.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2
50,2,3.62,600.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0
51,3,5.32,600.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2
52,8,10.11,600.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2
53,2,4.15,600.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0
54,1,2.58,600.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0
55,4,6.9,600.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2
56,9,11.1,600.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2
57,6,8.42,600.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0
58,6,8.19,600.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0
59,0,2.29,600.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
60,5,7.72,600.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0
61,9,11.29,600.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2
62,0,2.31,600.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.2
63,4,6.58,600.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2
64,9,11.38,600.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.0
65,6,8.35,600.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.2
66,7,9.03,600.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2
67,6,8.6,600.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0
68,4,6.87,600.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2
69,2,3.78,600.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0
70,7,8.94,600.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2
71,9,11.09,600.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
72,8,10.78,600.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0
73,8,10.55,600.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0
74,4,6.06,600.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0
75,4,6.71,600.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0
76,7,8.83,600.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0
77,6,8.59,600.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2
78,6,8.12,600.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2
79,8,10.63,600.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2
80,8,10.04,600.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0
81,3,5.46,600.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2
82,3,4.94,600.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2
83,1,2.74,600.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0
84,5,7.7,600.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2
85,0,1.74,600.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0
86,3,5.49,600.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2
87,4,6.5,600.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2
88,2,3.81,600.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2
89,5,7.65,600.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2
90,1,3.27,600.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
91,0,1.22,600.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2
92,7,8.96,600.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
93,3,4.69,600.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0
94,0,2.56,600.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0
95,4,6.7,600.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0
96,7,8.72,600.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0
97,1,3.24,600.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
98,6,8.1,600.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
99,1,2.57,600.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0
