client_id,group_id,time,data_num,label0,label1,label2,label3,label4,label5,label6,label7,label8,label9
22,3,12.88,568.0,0.0,0.0,420.0,25.0,0.0,122.0,0.0,0.0,1.0,0.0
44,3,12.96,707.0,0.0,0.0,0.0,442.0,46.0,0.0,18.0,0.0,201.0,0.0
92,3,13.08,210.0,0.0,0.0,0.0,0.0,0.0,4.0,161.0,1.0,0.0,44.0
18,3,13.27,699.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,287.0,62.0
46,3,13.35,194.0,1.0,0.0,35.0,1.0,0.0,1.0,2.0,1.0,0.0,153.0
51,4,13.37,397.0,0.0,18.0,0.0,0.0,0.0,63.0,86.0,1.0,111.0,118.0
76,4,13.54,211.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0
65,4,13.59,1266.0,517.0,0.0,55.0,6.0,409.0,2.0,0.0,277.0,0.0,0.0
70,4,13.71,1203.0,0.0,0.0,518.0,168.0,1.0,84.0,35.0,0.0,119.0,278.0
63,4,14.28,208.0,0.0,0.0,1.0,0.0,180.0,22.0,5.0,0.0,0.0,0.0
78,4,14.28,878.0,0.0,296.0,0.0,0.0,0.0,276.0,0.0,7.0,299.0,0.0
55,4,14.29,472.0,1.0,161.0,25.0,5.0,0.0,111.0,0.0,1.0,0.0,168.0
96,4,14.43,562.0,0.0,0.0,0.0,0.0,0.0,13.0,430.0,119.0,0.0,0.0
24,4,14.57,526.0,0.0,1.0,0.0,420.0,0.0,19.0,34.0,1.0,16.0,35.0
38,4,14.73,273.0,63.0,124.0,0.0,1.0,10.0,10.0,10.0,0.0,54.0,1.0
5,5,14.77,589.0,105.0,0.0,0.0,43.0,0.0,0.0,437.0,2.0,2.0,0.0
95,5,14.92,734.0,0.0,3.0,0.0,0.0,124.0,285.0,0.0,320.0,0.0,2.0
6,5,14.98,307.0,169.0,0.0,0.0,61.0,0.0,1.0,0.0,76.0,0.0,0.0
35,5,15.31,1648.0,318.0,21.0,0.0,454.0,0.0,282.0,4.0,0.0,569.0,0.0
21,5,15.8,444.0,1.0,2.0,147.0,0.0,0.0,0.0,98.0,196.0,0.0,0.0
4,5,15.88,584.0,6.0,78.0,25.0,10.0,457.0,5.0,0.0,0.0,3.0,0.0
9,5,16.03,676.0,0.0,455.0,114.0,29.0,17.0,0.0,60.0,0.0,0.0,1.0
30,5,16.11,190.0,0.0,0.0,187.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
75,5,16.15,143.0,0.0,4.0,0.0,2.0,0.0,27.0,0.0,4.0,0.0,106.0
3,5,16.44,684.0,0.0,37.0,127.0,1.0,1.0,0.0,1.0,1.0,25.0,491.0
60,6,16.47,358.0,0.0,10.0,168.0,0.0,29.0,0.0,0.0,144.0,7.0,0.0
80,6,16.5,167.0,22.0,0.0,79.0,0.0,3.0,0.0,0.0,1.0,62.0,0.0
57,6,16.63,506.0,2.0,0.0,1.0,40.0,342.0,2.0,3.0,0.0,0.0,116.0
81,6,17.01,788.0,363.0,0.0,0.0,0.0,1.0,0.0,37.0,212.0,76.0,99.0
11,6,17.04,665.0,1.0,563.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,97.0
89,6,17.39,630.0,4.0,0.0,65.0,483.0,1.0,2.0,0.0,54.0,21.0,0.0
67,6,17.42,256.0,0.0,0.0,69.0,0.0,186.0,0.0,0.0,0.0,1.0,0.0
14,6,17.55,600.0,185.0,7.0,0.0,76.0,34.0,0.0,0.0,23.0,0.0,275.0
47,6,17.66,605.0,22.0,19.0,0.0,0.0,3.0,0.0,547.0,2.0,0.0,12.0
19,6,18.17,1421.0,0.0,1.0,216.0,1.0,1.0,596.0,10.0,163.0,433.0,0.0
84,7,18.44,588.0,14.0,0.0,40.0,0.0,0.0,454.0,75.0,5.0,0.0,0.0
98,7,18.62,331.0,0.0,269.0,0.0,0.0,45.0,16.0,0.0,1.0,0.0,0.0
73,7,18.62,489.0,41.0,24.0,0.0,0.0,6.0,5.0,413.0,0.0,0.0,0.0
26,7,19.13,857.0,0.0,0.0,7.0,220.0,183.0,0.0,0.0,0.0,443.0,4.0
52,7,19.19,146.0,0.0,1.0,0.0,0.0,74.0,7.0,0.0,0.0,64.0,0.0
61,7,19.21,388.0,9.0,0.0,0.0,0.0,31.0,1.0,0.0,213.0,43.0,91.0
23,7,19.58,710.0,0.0,0.0,160.0,39.0,71.0,100.0,0.0,318.0,22.0,0.0
29,7,19.63,1005.0,45.0,304.0,391.0,1.0,0.0,1.0,96.0,0.0,1.0,166.0
40,7,19.64,648.0,460.0,0.0,0.0,0.0,161.0,10.0,0.0,5.0,8.0,4.0
90,7,19.67,833.0,30.0,2.0,1.0,340.0,29.0,5.0,15.0,57.0,19.0,335.0
17,8,19.69,829.0,211.0,0.0,0.0,2.0,0.0,33.0,5.0,555.0,0.0,23.0
31,8,20.0,487.0,1.0,0.0,0.0,0.0,55.0,31.0,0.0,0.0,400.0,0.0
77,8,20.38,679.0,218.0,66.0,0.0,0.0,0.0,282.0,0.0,0.0,33.0,80.0
41,8,20.62,657.0,0.0,488.0,0.0,67.0,32.0,0.0,69.0,0.0,1.0,0.0
66,8,20.64,214.0,0.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0,21.0,182.0
56,8,21.04,644.0,1.0,43.0,2.0,527.0,0.0,63.0,0.0,0.0,0.0,8.0
10,8,21.51,181.0,0.0,2.0,19.0,0.0,0.0,1.0,0.0,33.0,80.0,46.0
58,8,22.18,284.0,168.0,0.0,14.0,3.0,0.0,5.0,0.0,0.0,64.0,30.0
49,8,22.24,516.0,0.0,0.0,73.0,0.0,0.0,180.0,23.0,10.0,0.0,230.0
72,8,22.75,1507.0,1.0,0.0,486.0,1.0,512.0,0.0,503.0,2.0,1.0,1.0
42,9,22.75,976.0,0.0,16.0,0.0,504.0,5.0,0.0,0.0,0.0,449.0,2.0
32,9,24.92,980.0,6.0,0.0,542.0,0.0,0.0,5.0,0.0,426.0,1.0,0.0
0,9,25.09,193.0,0.0,1.0,1.0,0.0,0.0,135.0,0.0,47.0,9.0,0.0
28,9,25.14,96.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0,1.0,48.0
68,9,25.22,15.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0
45,9,25.55,548.0,1.0,170.0,0.0,0.0,241.0,21.0,0.0,108.0,4.0,3.0
79,9,25.8,1143.0,582.0,0.0,0.0,0.0,6.0,0.0,555.0,0.0,0.0,0.0
48,9,26.2,655.0,0.0,0.0,0.0,95.0,0.0,0.0,7.0,8.0,0.0,545.0
64,9,26.23,466.0,3.0,5.0,11.0,0.0,288.0,147.0,11.0,1.0,0.0,0.0
71,9,28.13,922.0,4.0,407.0,45.0,0.0,14.0,282.0,25.0,9.0,135.0,1.0
