client_id,group_id,time,data_num,label0,label1,label2,label3,label4,label5,label6,label7,label8,label9
69,0,8.21,682.0,94.0,18.0,37.0,30.0,20.0,317.0,0.0,6.0,7.0,153.0
70,4,13.71,548.0,41.0,15.0,16.0,113.0,43.0,84.0,10.0,160.0,0.0,66.0
71,9,28.13,492.0,80.0,46.0,2.0,181.0,126.0,2.0,0.0,27.0,21.0,7.0
72,8,22.75,697.0,94.0,19.0,129.0,11.0,11.0,7.0,54.0,133.0,184.0,55.0
73,7,18.62,770.0,50.0,56.0,315.0,2.0,32.0,142.0,5.0,31.0,0.0,137.0
74,2,11.21,547.0,84.0,35.0,56.0,24.0,161.0,10.0,103.0,1.0,0.0,73.0
75,5,16.15,590.0,28.0,6.0,44.0,32.0,190.0,21.0,35.0,3.0,229.0,2.0
76,4,13.54,873.0,68.0,171.0,3.0,37.0,67.0,65.0,24.0,108.0,6.0,324.0
77,8,20.38,590.0,113.0,2.0,64.0,3.0,1.0,87.0,10.0,6.0,26.0,278.0
78,4,14.28,317.0,1.0,0.0,136.0,4.0,5.0,20.0,37.0,16.0,86.0,12.0
79,9,25.8,479.0,1.0,24.0,97.0,14.0,5.0,110.0,66.0,110.0,26.0,26.0
80,6,16.5,740.0,185.0,93.0,43.0,2.0,16.0,118.0,144.0,70.0,12.0,57.0
81,6,17.01,709.0,1.0,152.0,19.0,21.0,173.0,35.0,6.0,0.0,66.0,236.0
82,2,11.35,637.0,80.0,2.0,4.0,105.0,35.0,18.0,0.0,69.0,311.0,13.0
83,3,12.56,904.0,2.0,82.0,182.0,195.0,31.0,217.0,65.0,9.0,59.0,62.0
84,7,18.44,926.0,7.0,71.0,0.0,118.0,54.0,154.0,219.0,28.0,61.0,214.0
85,1,9.06,572.0,163.0,34.0,54.0,10.0,0.0,2.0,34.0,76.0,70.0,129.0
86,1,9.94,291.0,1.0,77.0,15.0,1.0,1.0,130.0,64.0,1.0,0.0,1.0
87,3,12.38,430.0,88.0,178.0,2.0,2.0,0.0,4.0,69.0,26.0,60.0,1.0
88,0,8.84,458.0,67.0,33.0,5.0,47.0,81.0,0.0,37.0,184.0,4.0,0.0
89,6,17.39,854.0,141.0,105.0,70.0,112.0,0.0,200.0,25.0,185.0,15.0,1.0
90,7,19.67,514.0,198.0,68.0,25.0,44.0,93.0,31.0,9.0,42.0,3.0,1.0
91,0,5.52,483.0,5.0,1.0,23.0,120.0,108.0,25.0,149.0,38.0,2.0,12.0
92,3,13.08,397.0,1.0,54.0,1.0,54.0,0.0,52.0,81.0,64.0,81.0,9.0
93,1,10.57,1030.0,214.0,142.0,0.0,13.0,45.0,330.0,177.0,81.0,3.0,25.0
94,1,9.41,409.0,18.0,0.0,128.0,23.0,11.0,65.0,39.0,63.0,18.0,44.0
95,5,14.92,338.0,3.0,8.0,46.0,23.0,33.0,30.0,0.0,4.0,108.0,83.0
96,4,14.43,903.0,216.0,10.0,113.0,260.0,1.0,144.0,123.0,14.0,19.0,3.0
97,0,8.99,518.0,115.0,79.0,13.0,46.0,18.0,9.0,62.0,48.0,37.0,91.0
98,7,18.62,466.0,47.0,1.0,1.0,29.0,92.0,62.0,39.0,67.0,54.0,74.0
99,2,11.88,415.0,10.0,73.0,204.0,106.0,0.0,6.0,3.0,0.0,12.0,1.0
